factor,PSNR,CR,BPP,MSE,Entropy
8.0,28.063059155491928,31.63506908827611,0.2528839111328125,101.57210540771484,0.9826830877245525
8.0,28.582351330241202,28.234584522591415,0.2833404541015625,90.125,0.9870389293081321
12.0,26.946095576854482,32.84258002547452,0.24358622233072916,131.3623046875,0.9853732441463484
12.0,21.889709433994426,23.573394082911182,0.3393656412760417,420.8326721191406,0.9911856202628231
12.0,21.301363379555923,22.633090626528908,0.3534647623697917,481.8857116699219,0.9896581922585542
12.0,25.587777848742242,49.595257614933466,0.16130574544270834,179.5984344482422,0.9586450709006011
12.0,24.970953844754355,36.53956859602049,0.21894073486328125,207.00694274902344,0.9782277587733161
12.0,24.356101058562448,33.580580078354345,0.2382329305013021,238.4900360107422,0.9842129601790326
12.0,23.441924440069336,32.32023014486798,0.24752298990885416,294.3662414550781,0.980628578821085
12.0,24.504956879304984,33.67800783675567,0.23754374186197916,230.4542236328125,0.980183646119331
12.0,23.813294795389087,31.44627380416854,0.25440216064453125,270.2407531738281,0.9904407471165853
12.0,25.947333981097373,32.31093490005957,0.24759419759114584,165.3282012939453,0.988972838046758
12.0,20.73327485278081,25.865219536260483,0.309295654296875,549.2283325195312,0.9799405357726163
12.0,23.45242994351438,30.222102664117518,0.26470692952473956,293.65496826171875,0.9843922596362864
12.0,25.946195504424566,37.48618277583803,0.2134119669596354,165.37156677246094,0.9700598410385153
12.0,22.31344560801435,27.229374951310085,0.29380035400390625,381.7119445800781,0.9842881476488778
12.0,26.376180084491672,38.37844960105409,0.2084503173828125,149.78294372558594,0.9729386006809346
12.0,25.789643383676868,33.102821244041294,0.2416712443033854,171.4415283203125,0.98197359646397
12.0,25.54463643446402,40.51371609612858,0.1974639892578125,181.39141845703125,0.9741023139514309
12.0,25.355854180788437,33.62257374946558,0.23793538411458334,189.4501495361328,0.9791920503546717
12.0,22.911031427453278,32.758104322652535,0.2442143758138021,332.6419982910156,0.9798936026332006
12.0,25.757680058483047,44.57094278670407,0.1794891357421875,172.70794677734375,0.9625660287155997
12.0,26.49283953394038,38.04334365325077,0.21028645833333334,145.8130340576172,0.984052381539551
12.0,23.602795576278368,27.94935629181438,0.28623199462890625,283.66180419921875,0.9937666690263625
12.0,26.269792123445164,42.319969864930314,0.18903605143229166,153.49742126464844,0.9712425905965614
